PID,NAME,AGE,T,YR,TM,G,GS,W,L,WLP,CG,ShO,IP,H,R,ER,TBB,IBB,SO,ERA,GF,SV,HR,HB,BK,WP,SO/BB,H/9,SO/9,BB/9,HR/9,BR/9,RAA,WAA,WAAadj,WAR,RAR,waaWL%,162WL%
q43,"Quirk, Art",23,L,1961,BAL-min,26,24,10,8,0.556,9,,151,115,63,60,59,2,162,3.58,,,18,3,0,6,2.75,6.9,9.7,3.5,1.1,10.55,,,,,,,
q43,"Quirk, Art",24,L,1962,BAL-min,29,20,7,6,0.538,6,,128,127,75,67,56,3,105,4.71,,,19,2,1,4,1.88,8.9,7.4,3.9,1.3,13.01,,,,,,,
q43,"Quirk, Art",24,L,1962,BAL,7,5,2,2,0.5,0,0,27.1,36,20,18,18,0,18,5.93,0,0,3,0,0,2,1,11.9,5.9,5.9,1,17.93,-8,-0.8,0,-0.5,-6,0.391,0.495
q43,"Quirk, Art",25,L,1963,MLN-WSA-min,21,9,2,5,0.286,1,,61,57,27,23,27,4,51,3.39,,,9,0,0,3,1.89,8.4,7.5,4,1.3,12.39,,,,,,,
q43,"Quirk, Art",25,L,1963,WSA,7,3,1,0,1,0,0,21,23,13,10,8,1,12,4.29,1,0,3,0,0,0,1.5,9.9,5.1,3.4,1.3,13.29,-2,-0.2,0,-0.1,-1,0.465,0.498
q46,"Quisenberry, Dan",22,R,1975,KCR-min,26,1,3,3,0.5,1,5,52,45,19,14,10,2,33,2.42,,5,4,2,0,0,3.3,7.8,5.7,1.7,0.7,9.87,,,,,,,
q46,"Quisenberry, Dan",23,R,1976,KCR-min,43,0,2,2,0.5,0,11,54,36,10,6,13,6,25,1,,11,1,1,0,1,1.92,6,4.2,2.2,0.2,8.33,,,,,,,
q46,"Quisenberry, Dan",24,R,1977,KCR-min,33,0,3,1,0.75,0,6,74,61,18,11,11,3,33,1.34,,6,2,1,1,0,3,7.4,4,1.3,0.2,8.88,,,,,,,
q46,"Quisenberry, Dan",25,R,1978,KCR-min,48,0,4,2,0.667,0,15,64,62,22,17,12,5,29,2.39,,15,1,1,1,0,2.42,8.7,4.1,1.7,0.1,10.55,,,,,,,
q46,"Quisenberry, Dan",26,R,1979,KCR-min,26,0,2,1,0.667,0,5,35,29,15,14,10,1,16,3.6,,5,1,1,0,0,1.6,7.5,4.1,2.6,0.3,10.29,,,,,,,
q46,"Quisenberry, Dan",26,R,1979,KCR,32,0,3,2,0.6,0,5,40,42,16,14,7,5,13,3.15,21,5,5,0,0,1,1.86,9.5,2.9,1.6,1.1,11.03,3,0.3,0.1,0.8,7,0.51,0.502
q46,"Quisenberry, Dan",27,R,1980,KCR,75,0,12,7,0.632,0,33,128.1,129,47,44,27,15,37,3.09,68,33,5,1,0,1,1.37,9,2.6,1.9,0.4,11.03,9,1,0.3,2.5,22,0.513,0.506
q46,"Quisenberry, Dan",28,R,1981,KCR,40,0,1,4,0.2,0,18,62.1,59,16,12,15,8,20,1.73,35,18,1,1,0,0,1.33,8.5,2.9,2.2,0.1,10.87,9,1.1,0.4,2.1,14,0.526,0.506
q46,"Quisenberry, Dan",29,R,1982,KCR,72,0,9,7,0.563,0,35,136.2,126,43,39,12,2,46,2.57,68,35,12,0,0,1,3.83,8.3,3,0.8,0.8,9.12,17,1.8,0.2,3.3,29,0.525,0.511
q46,"Quisenberry, Dan",30,R,1983,KCR,69,0,5,3,0.625,0,45,139,118,35,30,11,2,48,1.94,62,45,6,0,0,0,4.36,7.6,3.1,0.7,0.4,8.35,31,3.3,0.8,5.5,44,0.548,0.52
q46,"Quisenberry, Dan",31,R,1984,KCR,72,0,6,3,0.667,0,44,129.1,121,39,38,12,4,41,2.64,67,44,10,0,0,0,3.42,8.4,2.9,0.8,0.7,9.27,16,1.7,0.4,3.3,27,0.523,0.51
q46,"Quisenberry, Dan",32,R,1985,KCR,84,0,8,9,0.471,0,37,129,142,41,34,16,5,54,2.37,76,37,8,1,0,0,3.38,9.9,3.8,1.1,0.6,11.09,21,2.2,0.9,4.3,33,0.526,0.513
q46,"Quisenberry, Dan",33,R,1986,KCR,62,0,3,7,0.3,0,12,81.1,92,30,25,24,12,36,2.77,54,12,2,3,0,0,1.5,10.2,4,2.7,0.2,13.21,9,0.9,0.1,1.7,17,0.514,0.505
q46,"Quisenberry, Dan",34,R,1987,KCR,47,0,4,1,0.8,0,8,49,58,15,15,10,3,17,2.76,39,8,3,1,0,0,1.7,10.7,3.1,1.8,0.6,12.67,11,1.1,0.1,1.7,16,0.524,0.507
q46,"Quisenberry, Dan",35,R,1988,STL,53,0,2,1,0.667,0,1,63.1,86,37,36,11,3,28,5.12,26,1,4,0,3,1,2.55,12.2,4,1.6,0.6,13.84,-6,-0.7,0.1,-0.3,-3,0.481,0.496
q46,"Quisenberry, Dan",36,R,1989,STL,63,0,3,1,0.75,0,6,78.1,78,25,23,14,9,37,2.64,35,6,2,0,1,0,2.64,9,4.3,1.6,0.2,10.6,4,0.5,-0.3,0.9,10,0.508,0.503
q46,"Quisenberry, Dan",37,R,1990,SFG,5,0,0,1,0,0,0,6.2,13,12,10,3,2,2,13.5,2,0,1,0,1,0,0.67,17.6,2.7,4.1,1.4,23.23,-9,-0.8,-0.1,-0.9,-9,0.331,0.495
