PID,NAME,AGE,T,YR,TM,G,GS,W,L,WLP,CG,ShO,IP,H,R,ER,TBB,IBB,SO,ERA,GF,SV,HR,HB,BK,WP,SO/BB,H/9,SO/9,BB/9,HR/9,BR/9,RAA,WAA,WAAadj,WAR,RAR,waaWL%,162WL%
u34,"Upshaw, Cecil",30,R,1973,HOU,40,0,2,4,0.333,0,1,42,46,26,23,17,5,24,4.93,21,1,3,1,0,3,1.41,9.9,5.1,3.6,0.6,13.71,-4,-0.4,0,-0.1,0,0.481,0.498
u34,"Upshaw, Cecil",31,R,1974,NYY,43,0,1,6,0.143,0,6,67.2,63,29,23,28,4,34,3.06,22,6,2,3,0,0,1.21,8.4,4.5,3.7,0.3,12.59,-1,-0.1,-0.2,0.3,3,0.496,0.499
u34,"Upshaw, Cecil",32,R,1975,CHW,29,0,1,1,0.5,0,1,47.1,49,19,17,21,3,22,3.23,15,1,5,4,0,2,1.05,9.3,4.2,4,1,14.14,4,0.4,-0.1,0.8,9,0.516,0.503
u36,"Upton, Bill",19,R,1948,SLB-CLE-min,34,19,9,14,0.391,,,170,210,141,96,93,,,5.08,,,,,,,,11.1,,4.9,,,,,,,,,
u36,"Upton, Bill",20,R,1949,CLE-min,29,,13,6,0.684,,,186,174,94,71,91,,,3.44,,,,,,,,8.4,,4.4,,,,,,,,,
u36,"Upton, Bill",23,R,1952,CLE-min,38,25,21,9,0.7,,,225.1,215,107,97,83,,,3.87,,,,,,,,8.6,,3.3,,,,,,,,,
u36,"Upton, Bill",24,R,1953,CLE-min,36,2,10,6,0.625,1,,92,86,39,33,32,,42,3.23,,,13,3,0,0,1.31,8.4,4.1,3.1,1.3,11.84,,,,,,,
u36,"Upton, Bill",25,R,1954,PHA-CIN-min,32,1,2,7,0.222,0,,11.1,11,6,5,7,,7,3.97,,,0,0,0,0,1,8.7,5.6,5.6,0,14.59,,,,,,,
u36,"Upton, Bill",25,R,1954,PHA,2,0,0,0,,0,1,5,6,1,1,1,,2,1.8,2,1,1,0,0,2,2,10.8,3.6,1.8,1.8,12.6,2,0.2,0,0.2,2,0.61,0.501
u36,"Upton, Bill",26,R,1955,CIN-min,49,5,11,4,0.733,,,110,97,42,28,34,,,2.29,,,4,,,,,7.9,,2.8,0.3,,,,,,,,
u36,"Upton, Bill",27,R,1956,CIN-min,16,6,3,2,0.6,,,62,66,19,23,20,,,3.34,,,2,,,,,9.6,,2.9,0.3,,,,,,,,
u36,"Upton, Bill",28,R,1957,CIN-MLN-min,8,,1,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u40,"Urban, Jack",20,R,1949,NYY-min,32,,7,12,0.368,,,170,189,119,79,86,,,4.18,,,,,,,,10,,4.6,,,,,,,,,
u40,"Urban, Jack",21,R,1950,NYY-min,37,27,23,5,0.821,,,247,160,88,59,158,,,2.15,,,9,,,,,5.8,,5.8,0.3,,,,,,,,
u40,"Urban, Jack",22,R,1951,NYY-min,29,,17,8,0.68,,,191,141,97,77,152,,,3.63,,,10,,,,,6.6,,7.2,0.5,,,,,,,,
u40,"Urban, Jack",25,R,1954,NYY-min,36,30,13,11,0.542,,,211,225,133,116,105,,,4.95,,,15,,,,,9.6,,4.5,0.6,,,,,,,,
u40,"Urban, Jack",26,R,1955,NYY-min,34,18,8,5,0.615,4,,160,175,94,78,85,4,90,4.39,,,20,3,0,7,1.06,9.8,5.1,4.8,1.1,14.79,,,,,,,
u40,"Urban, Jack",27,R,1956,NYY-min,30,24,11,8,0.579,8,,164,184,104,96,80,4,92,5.27,,,15,8,0,8,1.15,10.1,5,4.4,0.8,14.93,,,,,,,
u40,"Urban, Jack",28,R,1957,NYY-min,7,7,3,2,0.6,4,,49,52,24,22,15,2,28,4.04,,,8,2,0,0,1.87,9.6,5.1,2.8,1.5,12.67,,,,,,,
u40,"Urban, Jack",28,R,1957,KCA,31,13,7,4,0.636,3,0,129.1,111,55,48,45,3,55,3.34,9,0,7,1,2,4,1.22,7.7,3.8,3.1,0.5,10.95,8,0.9,-0.1,1.9,18,0.53,0.506
u40,"Urban, Jack",29,R,1958,KCA,30,24,8,11,0.421,5,1,132,150,92,87,51,1,54,5.93,3,1,17,2,0,5,1.06,10.2,3.7,3.5,1.2,13.84,-26,-2.7,-0.1,-1.6,-16,0.411,0.483
u40,"Urban, Jack",30,R,1959,STL-NYY-min,24,11,3,8,0.273,1,,83,88,43,40,30,1,42,4.34,,,7,3,0,3,1.4,9.5,4.6,3.3,0.8,13.12,,,,,,,
