PID,NAME,AGE,T,YR,TM,G,GS,W,L,WLP,CG,ShO,IP,H,R,ER,TBB,IBB,SO,ERA,GF,SV,HR,HB,BK,WP,SO/BB,H/9,SO/9,BB/9,HR/9,BR/9,RAA,WAA,WAAadj,WAR,RAR,waaWL%,162WL%
y101,"Yount, Larry",21,R,1971,HOU,1,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,0,,,,
y101,"Yount, Larry",22,R,1972,HOU-min,30,27,5,14,0.263,3,0,166,190,120,95,85,10,112,5.15,,0,19,9,1,10,1.32,10.3,6.1,4.6,1,15.4,,,,,,,
y101,"Yount, Larry",23,R,1973,HOU-min,30,16,3,12,0.2,3,1,118,136,98,89,89,1,69,6.79,,1,12,4,0,12,0.78,10.4,5.3,6.8,0.9,17.47,,,,,,,
y101,"Yount, Larry",25,R,1975,MIL-min,26,26,8,16,0.333,6,0,153,180,109,82,83,0,62,4.82,,0,18,7,0,14,0.75,10.6,3.6,4.9,1.1,15.88,,,,,,,
y103,"Yowell, Carl",21,L,1924,None-min,35,,13,4,0.765,,,178,141,67,,55,,,,,,,,,,,7.1,,2.8,,,,,,,,,
y103,"Yowell, Carl",21,L,1924,CLE,4,2,1,1,0.5,2,0,27,37,21,20,13,,8,6.67,2,0,1,0,0,1,0.62,12.3,2.7,4.3,0.3,16.67,-5,-0.4,0,-0.2,-2,0.388,0.497
y103,"Yowell, Carl",22,L,1925,ROC-min,16,,11,1,0.917,,,107,112,48,38,41,,,3.2,,,,,,,,9.4,,3.4,,,,,,,,,
y103,"Yowell, Carl",22,L,1925,CLE,12,4,2,3,0.4,1,0,36.1,40,21,18,17,,12,4.46,3,0,1,1,0,0,0.71,9.9,3,4.2,0.2,14.46,2,0.2,0,0.6,7,0.515,0.501
y104,"Yuhas, Eddie",17,R,1942,NYY-min,19,,5,12,0.294,,,134,104,95,64,123,,,4.3,,,,,,,,7,,8.3,,,,,,,,,
y104,"Yuhas, Eddie",22,R,1947,STL-min,36,,10,12,0.455,,,176,187,109,76,77,,,3.89,,,,,,,,9.6,,3.9,,,,,,,,,
y104,"Yuhas, Eddie",23,R,1948,STL-min,29,0,8,8,0.5,0,,156,171,96,76,77,,1,4.38,,,,0,0,0,0.01,9.9,0.1,4.4,,14.31,,,,,,,
y104,"Yuhas, Eddie",24,R,1949,STL-min,35,27,8,9,0.471,9,,174,191,108,86,69,,84,4.45,,,,3,0,5,1.22,9.9,4.3,3.6,,13.6,,,,,,,
y104,"Yuhas, Eddie",25,R,1950,STL-min,32,29,15,6,0.714,11,,204,214,119,103,108,,95,4.54,,,,5,2,8,0.88,9.4,4.2,4.8,,14.43,,,,,,,
y104,"Yuhas, Eddie",26,R,1951,STL-min,34,25,13,11,0.542,9,,169,163,67,57,81,,87,3.04,,,,2,0,1,1.07,8.7,4.6,4.3,,13.1,,,,,,,
y104,"Yuhas, Eddie",27,R,1952,STL,54,2,12,2,0.857,0,6,99.1,90,35,30,35,,39,2.72,30,6,5,2,1,4,1.11,8.2,3.5,3.2,0.5,11.53,10,1.1,-0.1,2,20,0.52,0.507
y104,"Yuhas, Eddie",28,R,1953,STL,2,0,0,0,,0,0,1,3,2,2,0,,0,18,0,0,0,0,0,1,,27,0,0,0,27,-1,-0.1,0,-0.1,-1,0.435,0.499
