PID,NAME,AGE,T,YR,TM,G,GS,W,L,WLP,CG,ShO,IP,H,R,ER,TBB,IBB,SO,ERA,GF,SV,HR,HB,BK,WP,SO/BB,H/9,SO/9,BB/9,HR/9,BR/9,RAA,WAA,WAAadj,WAR,RAR,waaWL%,162WL%
c19,"Cadaret, Greg",35,L,1997,CLE-ANA-min,38,1,2,3,0.4,0,7,64.1,57,36,32,39,2,65,4.48,16,7,4,1,0,9,1.67,8,9.1,5.5,0.6,13.62,,,,,,,
c19,"Cadaret, Greg",35,L,1997,ANA,15,0,0,0,,0,0,13.2,11,5,5,8,2,11,3.29,6,0,1,2,0,3,1.38,7.2,7.2,5.3,0.7,14.32,2,0.2,-0.1,0.3,3,0.511,0.501
c19,"Cadaret, Greg",36,L,1998,ANA-min,9,0,2,1,0.667,0,1,10,4,2,0,3,0,12,0,3,1,0,0,0,1,4,3.6,10.8,2.7,0,6.3,,,,,,,
c19,"Cadaret, Greg",36,L,1998,TEX,50,0,1,2,0.333,0,1,44.2,49,21,21,18,0,42,4.23,14,1,7,3,0,8,2.33,9.9,8.5,3.6,1.4,14.25,4,0.4,0,0.7,8,0.51,0.502
c19,"Cadaret, Greg",37,L,1999,CLE-min,10,0,0,0,,0,0,6.2,6,3,2,7,1,8,2.7,2,0,0,0,0,1,1.14,8.1,10.8,9.4,0,18.87,,,,,,,
c20,"Cadore, Leon",20,R,1912,None-min,25,,7,7,0.5,,,136,132,72,48,34,,,3.18,,,,,,,,8.7,,2.2,,,,,,,,,
c20,"Cadore, Leon",21,R,1913,None-min,38,,13,14,0.481,,,284.2,241,88,63,112,,,1.99,,,,,,,,7.6,,3.5,,,,,,,,,
c20,"Cadore, Leon",22,R,1914,WKB-min,35,,20,12,0.625,,,294.1,258,120,84,94,,,2.57,,,,,,,,7.9,,2.9,,,,,,,,,
c20,"Cadore, Leon",23,R,1915,MTL-min,29,,10,14,0.417,,,229.1,244,117,97,76,,,3.81,,,,,,,,9.6,,3,,,,,,,,,
c20,"Cadore, Leon",23,R,1915,BRO,7,2,0,2,0,1,0,21,28,15,13,8,,12,5.57,4,0,0,2,1,0,1.5,12,5.1,3.4,0,16.29,-6,-0.7,0,-0.5,-5,0.401,0.496
c20,"Cadore, Leon",24,R,1916,MTL-min,43,,25,14,0.641,,,334,352,,115,78,,,3.1,,,,,,,,9.5,,2.1,,,,,,,,,
c20,"Cadore, Leon",24,R,1916,BRO,1,0,0,0,,0,0,6,10,4,3,0,,2,4.5,1,0,0,0,0,0,,15,3,0,0,15,-1,-0.1,0,-0.1,-1,0.359,0.499
c20,"Cadore, Leon",25,R,1917,BRO,37,30,13,13,0.5,21,3,264,231,86,72,63,,115,2.45,6,3,3,7,0,4,1.83,7.9,3.9,2.1,0.1,10.26,21,2.8,-0.1,4.8,39,0.575,0.517
c20,"Cadore, Leon",26,R,1918,ATA-min,1,1,0,1,0,,,7,6,2,2,0,,,2.57,,,0,,,,,7.7,,0,0,,,,,,,,
c20,"Cadore, Leon",26,R,1918,BRO,2,2,1,0,1,1,0,17,6,1,1,2,,5,0.53,0,0,0,1,0,0,2.5,3.2,2.6,1.1,0,4.76,6,0.8,0,0.9,7,0.878,0.505
c20,"Cadore, Leon",27,R,1919,BRO,35,27,14,12,0.538,16,0,250.2,228,80,66,39,,94,2.37,7,0,5,6,0,3,2.41,8.2,3.4,1.4,0.2,9.82,31,4.1,-0.2,6,47,0.617,0.525
c20,"Cadore, Leon",28,R,1920,BRO,35,30,15,14,0.517,16,0,254.1,256,91,74,56,,79,2.62,4,0,4,3,0,3,1.41,9.1,2.8,2,0.1,11.16,19,2.3,-0.2,4.3,38,0.567,0.514
c20,"Cadore, Leon",29,R,1921,BRO,35,30,13,14,0.481,12,0,211.2,243,112,98,46,,79,4.17,3,0,17,6,0,0,1.72,10.3,3.4,2,0.7,12.57,2,0.2,-0.1,1.9,20,0.507,0.501
c20,"Cadore, Leon",30,R,1922,BRO,29,21,8,15,0.348,13,0,190.1,224,115,92,57,,49,4.35,7,0,13,1,0,3,0.86,10.6,2.3,2.7,0.6,13.35,-4,-0.4,-0.1,1.1,15,0.486,0.498
c20,"Cadore, Leon",31,R,1923,CHW,9,5,4,2,0.667,3,0,38.1,45,21,19,15,,8,4.46,3,0,2,0,0,1,0.53,10.6,1.9,3.5,0.5,14.17,3,0.4,0,0.6,6,0.512,0.502
c20,"Cadore, Leon",32,R,1924,VER-min,15,,6,6,0.5,,,92,117,67,63,29,,,6.16,,,,,,,,11.4,,2.8,,,,,,,,,
c20,"Cadore, Leon",32,R,1924,NYG,2,0,0,0,,0,0,4,2,0,0,3,,2,0,1,0,0,0,0,0,0.67,4.5,4.5,6.8,0,11.25,2,0.2,0,0.2,2,0.599,0.501
c21,"Cady, Charlie",18,U,1883,CLV,1,1,0,1,0,1,0,8,13,13,7,4,,5,7.88,0,0,0,,0,3,1.25,14.6,5.6,4.5,0,,-8,-0.4,0,-0.3,-7,0.112,0.498
c21,"Cady, Charlie",19,U,1884,MNE-min,1,1,0,1,0,0,,5,6,4,1,1,,1,1.8,,,,,,2,1,10.8,1.8,1.8,,,,,,,,,
c21,"Cady, Charlie",19,U,1884,CPI,4,4,3,1,0.75,4,0,35,37,25,11,13,,15,2.83,0,0,0,,0,7,1.15,9.5,3.9,3.3,0,,-2,-0.2,-0.1,-0.3,-3,0.453,0.499
c21,"Cady, Charlie",21,U,1886,HFD-min,1,1,0,1,0,0,,4,9,8,3,2,,0,6.75,,,,2,,2,0,20.2,0,4.5,,29.25,,,,,,,
c21,"Cady, Charlie",22,U,1887,MNE-min,6,5,2,3,0.4,4,,42,71,45,20,14,,22,4.29,,,,0,,10,1.57,15.2,4.7,3,,18.21,,,,,,,
c21,"Cady, Charlie",23,U,1888,CHI-min,8,8,0,7,0,8,,73,78,56,28,29,,33,3.45,,,,3,,12,1.14,9.6,4.1,3.6,,13.56,,,,,,,
c29,"Cahill, Trevor",18,R,2006,OAK-min,4,4,0,0,,0,0,9,2,4,3,7,0,11,3,0,0,0,0,0,3,1.57,2,11,7,0,9,,,,,,,
c29,"Cahill, Trevor",19,R,2007,OAK-min,20,19,11,4,0.733,0,0,105.1,85,38,32,40,1,117,2.73,0,0,3,9,0,8,2.93,7.3,10,3.4,0.3,11.47,,,,,,,
c29,"Cahill, Trevor",20,R,2008,OAK-min,21,19,11,5,0.688,0,0,124.1,76,44,36,50,0,136,2.61,0,0,5,11,0,12,2.72,5.5,9.8,3.6,0.4,9.94,,,,,,,
c29,"Cahill, Trevor",21,R,2009,OAK,32,32,10,13,0.435,0,0,178.2,185,99,92,72,1,90,4.63,0,0,27,4,0,5,1.25,9.3,4.5,3.6,1.4,13.18,1,0.1,-0.1,1.8,22,0.502,0.5
c29,"Cahill, Trevor",22,R,2010,OAK-min,2,2,1,0,1,0,0,8.2,7,3,1,5,0,8,1.04,0,0,0,0,0,1,1.6,7.3,8.3,5.2,0,13.17,,,,,,,
c29,"Cahill, Trevor",22,R,2010,OAK,30,30,18,8,0.692,1,0,196.2,155,73,65,63,1,118,2.97,0,0,19,6,2,2,1.87,7.1,5.4,2.9,0.9,10.28,19,2.1,-0.1,4,41,0.569,0.513
c29,"Cahill, Trevor",23,R,2011,OAK,34,34,12,14,0.462,0,0,207.2,214,102,96,82,1,147,4.16,0,0,19,8,0,15,1.79,9.3,6.4,3.6,0.8,13.2,7,0.7,-0.1,2.7,28,0.521,0.504
