PID,NAME,AGE,T,YR,TM,G,GS,W,L,WLP,CG,ShO,IP,H,R,ER,TBB,IBB,SO,ERA,GF,SV,HR,HB,BK,WP,SO/BB,H/9,SO/9,BB/9,HR/9,BR/9,RAA,WAA,WAAadj,WAR,RAR,waaWL%,162WL%
r41,"Rainey, Chuck",26,R,1981,BOS-min,4,4,1,1,0.5,0,0,20,23,8,7,6,0,16,3.15,0,0,2,0,0,1,2.67,10.4,7.2,2.7,0.9,13.05,,,,,,,
r41,"Rainey, Chuck",26,R,1981,BOS,11,2,0,1,0,0,0,40,39,21,12,13,1,20,2.7,3,0,2,0,0,1,1.54,8.8,4.5,2.9,0.5,11.7,-3,-0.4,0,0,0,0.468,0.498
r41,"Rainey, Chuck",27,R,1982,BOS,27,25,7,5,0.583,3,0,129,146,75,72,63,2,57,5.02,0,0,14,2,0,2,0.9,10.2,4,4.4,1,14.72,-5,-0.6,-0.1,0.6,6,0.479,0.497
r41,"Rainey, Chuck",28,R,1983,CHC,34,34,14,13,0.519,1,0,191,219,109,95,74,3,84,4.48,0,0,17,3,1,7,1.14,10.3,4,3.5,0.8,13.95,-11,-1.2,-0.1,0.5,6,0.466,0.493
r41,"Rainey, Chuck",29,R,1984,OAK,33,16,6,8,0.429,0,1,119,145,82,65,55,5,55,4.92,8,1,6,2,0,5,1,11,4.2,4.2,0.5,15.28,-12,-1.3,-0.1,-0.9,-7,0.423,0.492
r43,"Rajsich, Dave",23,L,1975,NYY-min,27,15,5,9,0.357,10,2,133,110,60,46,51,1,85,3.11,,2,4,6,1,5,1.67,7.4,5.8,3.5,0.3,11.3,,,,,,,
r43,"Rajsich, Dave",24,L,1976,NYY-min,30,3,4,4,0.5,0,4,61,57,36,28,25,4,45,4.13,,4,5,5,0,4,1.8,8.4,6.6,3.7,0.7,12.84,,,,,,,
r43,"Rajsich, Dave",25,L,1977,NYY-min,29,9,8,8,0.5,1,4,95,96,53,49,41,6,70,4.64,,4,8,0,0,7,1.71,9.1,6.6,3.9,0.8,12.98,,,,,,,
r43,"Rajsich, Dave",26,L,1978,NYY-min,36,3,8,4,0.667,1,9,81,82,40,32,40,7,59,3.56,,9,4,5,0,5,1.48,9.1,6.6,4.4,0.4,14.11,,,,,,,
r43,"Rajsich, Dave",26,L,1978,NYY,4,2,0,0,,0,0,13.1,16,6,6,6,0,9,4.05,0,0,0,0,0,0,1.5,10.8,6.1,4.1,0,15.11,0,0,0,0.1,1,0.497,0.5
r43,"Rajsich, Dave",27,L,1979,TEX-min,5,0,1,0,1,0,2,6,1,0,0,4,0,1,0,,2,0,0,0,0,0.25,1.5,1.5,6,0,7.5,,,,,,,
