PID,NAME,AGE,T,YR,TM,G,GS,W,L,WLP,CG,ShO,IP,H,R,ER,TBB,IBB,SO,ERA,GF,SV,HR,HB,BK,WP,SO/BB,H/9,SO/9,BB/9,HR/9,BR/9,RAA,WAA,WAAadj,WAR,RAR,waaWL%,162WL%
h30,"Hafner, Frank",20,R,1888,KCC,2,2,0,2,0,2,0,18,24,23,14,16,,5,7,0,0,2,1,0,6,0.31,12,2.5,8,1,20.5,-11,-0.7,0,-0.6,-10,0.174,0.496
h32,"Hagadone, Nick",21,L,2007,BOS-min,10,10,0,1,0,0,0,24.1,14,5,5,8,0,33,1.85,0,0,1,0,0,1,4.13,5.2,12.2,3,0.4,8.22,,,,,,,
h32,"Hagadone, Nick",22,L,2008,BOS-min,3,3,1,1,0.5,0,0,10,5,3,0,6,0,12,0,0,0,0,0,0,2,2,4.5,10.8,5.4,0,9.9,,,,,,,
h32,"Hagadone, Nick",23,L,2009,BOS-CLE-min,17,17,0,3,0,0,0,45,26,15,14,24,0,59,2.8,0,0,0,5,0,5,2.46,5.2,11.8,4.8,0,11,,,,,,,
h32,"Hagadone, Nick",24,L,2010,CLE-min,29,17,3,5,0.375,0,1,85.2,72,38,34,63,0,89,3.57,3,1,7,1,0,9,1.41,7.6,9.4,6.6,0.7,14.37,,,,,,,
h32,"Hagadone, Nick",25,L,2011,CLE-min,46,0,6,4,0.6,0,4,71,56,31,22,22,2,77,2.79,15,4,5,0,2,2,3.5,7.1,9.8,2.8,0.6,9.89,,,,,,,
h32,"Hagadone, Nick",25,L,2011,CLE,9,0,1,0,1,0,0,11,4,6,5,6,0,11,4.09,3,0,0,1,0,2,1.83,3.3,9,4.9,0,9,-1,-0.1,0,0,0,0.49,0.499
h32,"Hagadone, Nick",26,L,2012,CLE-min,11,0,0,1,0,0,0,13.1,10,7,6,6,0,15,4.05,0,0,1,0,0,0,2.5,6.8,10.1,4,0.7,10.99,,,,,,,
h32,"Hagadone, Nick",26,L,2012,CLE,27,0,1,0,1,0,1,25.1,26,18,18,15,0,26,6.39,10,1,4,0,0,2,1.73,9.2,9.2,5.3,1.4,14.7,-7,-0.7,0,-0.4,-4,0.475,0.496
h32,"Hagadone, Nick",27,L,2013,CLE-min,27,0,2,3,0.4,0,7,32.1,24,9,9,17,0,46,2.51,15,7,1,0,0,0,2.71,6.7,12.8,4.7,0.3,11.5,,,,,,,
h32,"Hagadone, Nick",27,L,2013,CLE,36,0,0,1,0,0,0,31.1,24,21,19,21,1,30,5.46,1,0,4,0,0,3,1.43,6.9,8.6,6,1.1,13.02,-8,-0.8,0,-0.5,-4,0.477,0.495
h32,"Hagadone, Nick",28,L,2014,CLE-min,23,0,3,4,0.429,0,1,28.2,26,16,12,12,1,41,3.77,7,1,5,1,0,1,3.42,8.2,12.9,3.8,1.6,12.45,,,,,,,
h32,"Hagadone, Nick",28,L,2014,CLE,35,0,1,0,1,0,0,23.1,18,7,7,6,2,27,2.7,4,0,3,0,0,0,4.5,6.9,10.4,2.3,1.2,9.35,4,0.4,0,0.6,6,0.512,0.503
h32,"Hagadone, Nick",29,L,2015,CLE,7,0,0,0,,0,0,6,4,2,2,3,0,7,3,2,0,2,0,0,0,2.33,6,10.5,4.5,3,10.5,1,0.1,0,0.1,1,0.515,0.501
h34,"Hageman, Casey",20,R,1907,UTN-min,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h34,"Hageman, Casey",21,R,1908,GRR-min,33,,14,14,0.5,,,249,187,91,,83,,,,,,,,,,,6.8,,3,,,,,,,,,
h34,"Hageman, Casey",22,R,1909,GRR-min,36,,18,16,0.529,,,267,202,82,,86,,,,,,,,,,,6.8,,2.9,,,,,,,,,
h34,"Hageman, Casey",23,R,1910,DEN-min,33,,11,10,0.524,,,,,,,102,,,,,,,,,,,,,,,,,,,,,,
h34,"Hageman, Casey",24,R,1911,DEN-min,23,,14,7,0.667,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,
