PID,NAME,AGE,B,YR,TM,POS,G,PA,AB,R,H,2B,3B,HR,RBI,RP,TBB,IBB,SO,SB,CS,SBP,AVG,OBP,SLG,OPS,SH,SF,HBP,TB,GDP,OPS+,RCbasic,RCsb,RCtech,RAA,WAA,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR
c1,"Cabell, Enos",36,R,1986,LAD,1B,107,298,277,27,71,11,0,2,29,56,14,2,26,10,4,0.714,0.256,0.294,0.318,0.612,2,3,2,88,5,75,25.704467354,26.0257731959,7147.9461744967,-14,-1.5,-4,-0.5,0.486,0.491,0.1,-1.1,3
c3,"Cabrera, Al",21,R,1902,NLBorExh-min,,19,76,72,5,12,0,2,0,2,7,4,,8,1,,,0.167,0.211,0.222,0.433,0,,,16,,,3.3684210526,,,,,,,,,,,
c3,"Cabrera, Al",22,R,1903,NLBorExh-min,,20,83,75,10,13,0,1,0,3,13,7,,6,9,,,0.173,0.244,0.2,0.444,1,,,15,,,3.6585365854,,,,,,,,,,,
c3,"Cabrera, Al",23,R,1904,NLBorExh-min,,50,217,193,39,54,4,2,0,24,63,15,,13,18,,,0.28,0.332,0.321,0.653,9,,,62,,,20.5673076923,,,,,,,,,,,
c3,"Cabrera, Al",24,R,1905,NLBorExh-min,,29,119,106,11,14,1,1,0,5,16,10,,10,15,,,0.132,0.207,0.16,0.367,3,,,17,,,3.5172413793,,,,,,,,,,,
c3,"Cabrera, Al",25,R,1906,NLBorExh-min,,37,148,133,13,34,2,1,0,14,27,8,,13,11,,,0.256,0.298,0.286,0.584,7,,,38,,,11.3191489362,,,,,,,,,,,
c3,"Cabrera, Al",26,R,1907,NLBorExh-min,,69,276,240,40,64,5,2,0,32,72,26,,15,14,,,0.267,0.338,0.304,0.643,10,,,73,,,24.6992481203,,,,,,,,,,,
c3,"Cabrera, Al",27,R,1908,NLBorExh-min,,46,189,166,19,33,0,2,0,11,30,8,,8,8,,,0.199,0.236,0.223,0.459,15,,,37,,,8.7183908046,,,,,,,,,,,
c3,"Cabrera, Al",28,R,1909,NLBorExh-min,,25,102,89,16,24,5,2,0,12,28,7,,5,12,4,0.75,0.27,0.32,0.371,0.69,5,1,,33,,,10.65625,11.1375,,,,,,,,,,
c3,"Cabrera, Al",29,R,1910,NLBorExh-min,,44,173,155,18,29,2,1,0,16,34,9,,15,7,1,0.875,0.187,0.232,0.213,0.445,9,0,,33,,,7.6463414634,8.3137195122,,,,,,,,,,
