PID,NAME,AGE,B,YR,TM,POS,G,PA,AB,R,H,2B,3B,HR,RBI,RP,TBB,IBB,SO,SB,CS,SBP,AVG,OBP,SLG,OPS,SH,SF,HBP,TB,GDP,OPS+,RCbasic,RCsb,RCtech,RAA,WAA,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR
k21,"Kaline, Al",35,R,1970,DET,RF,131,555,467,64,130,24,4,16,71,135,77,5,49,2,2,0.5,0.278,0.377,0.45,0.826,3,7,1,210,20,127,79.9080882353,79.5505514706,42590.2912432432,12,1.2,32,3.2,0.51,0.508,3.2,-0.7,30
k21,"Kaline, Al",36,R,1971,DET,RF,133,501,405,69,119,19,2,15,54,123,82,9,57,4,6,0.4,0.294,0.416,0.462,0.878,1,6,7,187,12,144,77.180698152,75.7577002053,39482.0114171657,13,1.5,30,3.2,0.512,0.509,3.7,-1,34
k21,"Kaline, Al",37,R,1972,DET,RF,106,314,278,46,87,11,2,10,32,78,28,5,33,1,0,1,0.313,0.374,0.475,0.849,1,5,2,132,11,149,49.6078431373,49.8145424837,14681.0115923567,12,1.4,23,2.6,0.514,0.509,2.5,-0.4,21
k21,"Kaline, Al",38,R,1973,DET,RF,91,347,310,40,79,13,0,10,45,85,29,4,28,4,1,0.8,0.255,0.32,0.394,0.713,0,5,3,122,10,96,38.8672566372,39.2017699115,12928.0134870317,-8,-0.7,5,0.5,0.491,0.495,0.4,-0.4,5
k21,"Kaline, Al",39,R,1974,DET,DH,147,630,558,71,146,28,2,13,64,135,65,2,75,2,2,0.5,0.262,0.337,0.389,0.726,1,5,1,217,12,107,73.4943820225,73.1667736758,46260.7266031746,-12,-1.3,10,0.9,0.491,0.491,0.9,-1.5,10
k22,"Kalish, Ryan",18,L,2006,BOS-min,,17,61,55,14,13,2,1,1,6,20,3,0,16,2,0,1,0.236,0.295,0.364,0.659,0,1,2,20,1,,5.5172413793,5.8206896552,362.1255737705,,,,,,,,,
k22,"Kalish, Ryan",19,L,2007,BOS-min,,23,104,87,27,32,4,1,3,13,40,16,1,12,18,3,0.857,0.368,0.471,0.54,1.011,0,0,1,47,0,,21.9029126214,24.859223301,2353.45,,,,,,,,,
k22,"Kalish, Ryan",20,L,2008,BOS-min,,137,594,504,75,138,25,1,6,55,130,82,2,113,32,5,0.865,0.274,0.377,0.363,0.74,0,4,4,183,11,,68.7030716724,73.5989761092,42606.7515151515,,,,,,,,,
k22,"Kalish, Ryan",21,L,2009,BOS-min,,156,666,579,98,163,27,6,19,92,190,78,1,129,27,7,0.794,0.282,0.366,0.447,0.814,0,6,3,259,13,,95.0060882801,97.5356164384,62675.2257657658,,,,,,,,,
k22,"Kalish, Ryan",22,L,2010,BOS-min,,78,343,293,57,86,18,2,13,47,104,42,2,53,25,3,0.893,0.294,0.382,0.502,0.884,0,5,3,147,4,,56.1671641791,59.9813432836,19614.3654810496,,,,,,,,,
