PID,NAME,AGE,T,YR,TM,G,GS,W,L,WLP,CG,ShO,IP,H,R,ER,TBB,IBB,SO,ERA,GF,SV,HR,HB,BK,WP,SO/BB,H/9,SO/9,BB/9,HR/9,BR/9,RAA,WAA,WAAadj,WAR,RAR,waaWL%,162WL%
t45,"Taschner, Jack",32,L,2010,LAD-PIT-min,12,0,0,0,,0,2,12,9,5,5,1,0,6,3.75,4,2,4,0,0,0,6,6.8,4.5,0.8,3,7.5,,,,,,,
t45,"Taschner, Jack",32,L,2010,LAD,20,0,1,0,1,0,0,19.2,23,14,14,11,0,17,6.41,3,0,3,0,0,2,1.55,10.5,7.8,5,1.4,15.94,-3,-0.3,0,-0.1,-1,0.483,0.498
t46,"Tata, Jordan",21,R,2003,DET-min,16,12,4,3,0.571,0,1,73.1,64,32,21,20,0,60,2.58,2,1,1,6,1,4,3,7.9,7.4,2.5,0.1,11.08,,,,,,,
t46,"Tata, Jordan",22,R,2004,DET-min,28,28,8,11,0.421,1,0,166.1,167,77,62,68,2,116,3.35,0,0,7,9,0,15,1.71,9,6.3,3.7,0.4,13.22,,,,,,,
t46,"Tata, Jordan",23,R,2005,DET-min,25,25,13,2,0.867,2,0,155,138,55,48,41,1,134,2.79,0,0,12,8,1,11,3.27,8,7.8,2.4,0.7,10.86,,,,,,,
t46,"Tata, Jordan",24,R,2006,DET-min,27,27,11,8,0.579,1,0,146,141,69,59,56,2,98,3.64,0,0,13,7,0,10,1.75,8.7,6,3.5,0.8,12.58,,,,,,,
t46,"Tata, Jordan",24,R,2006,DET,8,0,0,0,,0,0,14.2,14,11,10,7,1,6,6.14,2,0,1,0,0,0,0.86,8.6,3.7,4.3,0.6,13.31,-4,-0.4,0.1,-0.1,-2,0.456,0.498
t46,"Tata, Jordan",25,R,2007,DET-min,17,16,4,5,0.444,0,0,91.1,77,37,33,34,0,57,3.25,0,0,8,2,0,4,1.68,7.6,5.6,3.4,0.8,11.16,,,,,,,
t46,"Tata, Jordan",25,R,2007,DET,3,3,1,1,0.5,0,0,14,16,12,12,8,1,8,7.71,0,0,1,2,0,0,1,10.3,5.1,5.1,0.6,16.71,-5,-0.4,0,-0.3,-4,0.35,0.497
t46,"Tata, Jordan",26,R,2008,DET-min,17,12,2,5,0.286,0,0,55.2,52,43,38,44,0,38,6.14,0,0,6,3,0,7,0.86,8.4,6.1,7.1,1,16.14,,,,,,,
t46,"Tata, Jordan",27,R,2009,GPE-min,3,3,0,0,,0,0,10,10,8,8,12,0,7,7.2,0,0,0,1,0,2,0.58,9,6.3,10.8,0,20.7,,,,,,,
t47,"Tate, Al",20,R,1939,SLC-min,12,,4,6,0.4,,,87,103,61,38,50,,,3.93,,,,,,,,10.7,,5.2,,,,,,,,,
t47,"Tate, Al",21,R,1940,SLC-min,34,,13,10,0.565,,,211,211,116,93,109,,,3.97,,,,,,,,9,,4.6,,,,,,,,,
t47,"Tate, Al",22,R,1941,SLC-min,37,,10,13,0.435,,,229,240,141,86,105,,,3.38,,,,,,,,9.4,,4.1,,,,,,,,,
t47,"Tate, Al",27,R,1946,PIT-min,22,3,5,12,0.294,,,121,140,75,53,61,,,3.94,,,,,,,,10.4,,4.5,,,,,,,,,
t47,"Tate, Al",27,R,1946,PIT,2,1,0,1,0,1,0,9,8,5,5,7,,2,5,1,0,0,0,0,0,0.29,8,2,7,0,15,-1,-0.2,0,-0.1,-1,0.423,0.499
t47,"Tate, Al",28,R,1947,PIT-min,26,,12,10,0.545,,,177,174,91,71,75,,,3.61,,,,,,,,8.8,,3.8,,,,,,,,,
t47,"Tate, Al",29,R,1948,SAC-min,3,,0,0,,0,,12,13,7,6,13,,3,4.5,,,,0,0,0,0.23,9.8,2.2,9.8,,19.5,,,,,,,
t52,"Tate, Randy",19,R,1972,NYM-min,14,11,0,9,0,0,0,60,65,68,40,54,0,56,6,,0,4,1,0,20,1.04,9.8,8.4,8.1,0.6,18,,,,,,,
t52,"Tate, Randy",20,R,1973,NYM-min,21,21,4,10,0.286,3,0,117,105,80,57,88,1,82,4.38,,0,4,6,0,14,0.93,8.1,6.3,6.8,0.3,15.31,,,,,,,
t52,"Tate, Randy",21,R,1974,NYM-min,27,27,9,11,0.45,10,0,176,121,84,67,158,2,162,3.43,,0,10,1,1,23,1.03,6.2,8.3,8.1,0.5,14.32,,,,,,,
t52,"Tate, Randy",22,R,1975,NYM,26,23,5,13,0.278,2,0,137.2,121,73,68,86,3,99,4.45,1,0,8,5,2,1,1.15,7.9,6.5,5.6,0.5,13.91,-12,-1.3,0,-0.1,0,0.449,0.492
t52,"Tate, Randy",23,R,1976,NYM-min,27,25,7,14,0.333,4,0,122,136,96,84,93,4,58,6.2,,0,13,10,1,14,0.62,10,4.3,6.9,1,17.63,,,,,,,
t52,"Tate, Randy",24,R,1977,NYM-min,22,22,11,8,0.579,10,0,141,134,81,56,100,1,79,3.57,,0,11,5,0,13,0.79,8.6,5,6.4,0.7,15.26,,,,,,,
t52,"Tate, Randy",25,R,1978,PIT-min,21,21,3,10,0.231,1,0,124,133,77,65,83,1,68,4.72,,0,12,1,1,15,0.82,9.7,4.9,6,0.9,15.75,,,,,,,
t53,"Tate, Stu",22,R,1984,SFG-min,27,0,2,3,0.4,0,4,35,31,16,15,23,0,41,3.86,21,4,1,0,0,5,1.78,8,10.5,5.9,0.3,13.89,,,,,,,
t53,"Tate, Stu",23,R,1985,SFG-min,34,12,9,6,0.6,2,0,123,112,73,59,86,0,118,4.32,7,0,8,3,1,24,1.37,8.2,8.6,6.3,0.6,14.71,,,,,,,
