PID,NAME,AGE,B,YR,TM,POS,G,PA,AB,R,H,2B,3B,HR,RBI,RP,TBB,IBB,SO,SB,CS,SBP,AVG,OBP,SLG,OPS,SH,SF,HBP,TB,GDP,OPS+,RCbasic,RCsb,RCtech,RAA,WAA,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR
r20,"Radford, Paul",31,R,1893,WHS,OF,124,576,464,87,106,18,3,2,34,121,104,,42,32,,,0.228,0.378,0.293,0.672,,,8,136,,81,50.2816901408,,,-15,-1.3,4,0.6,0.49,0.492,0.8,-0.8,6
r20,"Radford, Paul",32,R,1894,WHS,SS,95,403,325,61,78,13,5,0,49,110,65,,23,24,,,0.24,0.378,0.311,0.689,6,,7,101,,70,37.0333333333,,,-23,-1.7,-9,-0.4,0.483,0.49,0.6,-0.8,4
r20,"Radford, Paul",33,R,1895,SCR-min,,58,197,197,52,34,7,2,0,,,,,,14,,,0.173,0.173,0.228,0.401,,,,45,,,,,,,,,,,,,,
r20,"Radford, Paul",34,R,1896,BAN-min,,103,427,427,114,122,18,3,2,,,,,,44,,,0.286,0.286,0.356,0.642,,,,152,,,,,,,,,,,,,,
r20,"Radford, Paul",35,R,1897,HFD-min,,128,515,503,111,130,20,5,1,,,,,,68,,,0.258,0.258,0.324,0.583,12,,,163,,,,,,,,,,,,,,
r24,"Radmanovich, Ryan",21,L,1993,MIN-min,,62,245,204,36,59,7,5,8,38,74,30,2,60,8,2,0.8,0.289,0.395,0.49,0.885,2,2,7,100,4,,38.0341880342,38.8153846154,9819.0254693878,,,,,,,,,
r24,"Radmanovich, Ryan",22,L,1994,MIN-min,,127,527,468,75,121,24,6,21,78,153,52,3,117,22,15,0.595,0.259,0.338,0.47,0.808,1,1,5,220,7,,73.1923076923,70.5226923077,36510.2636812144,,,,,,,,,
r24,"Radmanovich, Ryan",23,L,1995,MIN-min,,12,44,41,3,13,2,0,0,5,8,2,0,8,0,0,,0.317,0.364,0.366,0.729,0,0,1,15,0,,5.2325581395,5.2325581395,252.48,,,,,,,,,
r24,"Radmanovich, Ryan",24,L,1996,MIN-min,,125,510,453,77,127,31,2,25,86,163,49,6,122,4,11,0.267,0.28,0.353,0.523,0.876,3,2,3,237,12,,83.0916334661,78.6215139442,38837.7691764706,,,,,,,,,
r24,"Radmanovich, Ryan",25,L,1997,MIN-min,,133,562,485,92,128,25,4,28,78,170,67,7,138,11,4,0.733,0.264,0.355,0.505,0.86,1,5,4,245,4,,86.5489130435,86.8669384058,49973.2557295374,,,,,,,,,
r24,"Radmanovich, Ryan",26,L,1998,SEA-min,,110,456,397,73,119,33,2,15,65,138,46,3,83,2,4,0.333,0.3,0.368,0.506,0.874,5,7,1,201,6,,74.8645598194,73.4494356659,33140.6559649123,,,,,,,,,
r24,"Radmanovich, Ryan",26,L,1998,SEA,RF,25,75,69,5,15,4,0,2,10,15,4,1,25,1,1,0.5,0.217,0.26,0.362,0.623,2,0,0,25,0,61,6.5068493151,6.3,464.0608,-6,-0.6,-4,-0.3,0.475,0.496,-0.3,-0.1,-3
r24,"Radmanovich, Ryan",27,L,1999,SEA-min,,109,486,420,69,120,24,3,17,80,149,53,5,83,10,4,0.714,0.286,0.366,0.479,0.845,3,6,4,201,8,,73.5158562368,73.7811839323,35395.8203292181,,,,,,,,,
r24,"Radmanovich, Ryan",28,L,2000,SDP-min,,120,464,399,74,109,31,3,11,59,133,60,3,84,4,3,0.571,0.273,0.364,0.449,0.813,0,5,0,179,9,,65.9063180828,65.5320261438,30429.7500862069,,,,,,,,,
r24,"Radmanovich, Ryan",29,L,2001,SDP-PIT-min,,123,467,390,61,105,25,1,19,66,127,70,3,108,3,4,0.429,0.269,0.376,0.485,0.861,2,5,0,189,6,,71.902173913,70.8720652174,34059.3111349036,,,,,,,,,
r24,"Radmanovich, Ryan",30,L,2002,PIT-min,,93,308,271,35,61,16,0,7,27,62,30,3,58,2,4,0.333,0.225,0.31,0.362,0.672,2,1,4,98,7,,29.6279069767,28.6435215947,8909.0484415585,,,,,,,,,
r24,"Radmanovich, Ryan",31,L,2003,None-min,,128,535,461,79,133,24,6,23,85,164,64,5,99,8,3,0.727,0.289,0.38,0.516,0.896,1,3,6,238,10,,89.3066666667,89.5725714286,48431.0116635514,,,,,,,,,
r24,"Radmanovich, Ryan",32,L,2004,SOM-min,,88,371,328,48,80,25,1,11,41,89,39,3,78,1,2,0.333,0.244,0.325,0.427,0.752,2,1,1,140,5,,45.3950953678,44.807493188,16907.065606469,,,,,,,,,
r24,"Radmanovich, Ryan",33,L,2005,SOM-min,,129,552,483,80,154,27,1,28,89,169,54,4,102,1,1,0.5,0.319,0.386,0.553,0.939,3,8,4,267,10,,103.4189944134,103.1337988827,56489.0513043478,,,,,,,,,
r24,"Radmanovich, Ryan",34,L,2006,SOM-min,,98,408,334,70,101,24,0,27,66,136,69,13,81,0,3,0,0.302,0.423,0.617,1.039,1,2,2,206,10,,86.8982630273,85.364764268,35151.7238235294,,,,,,,,,
