PID,NAME,AGE,B,YR,TM,POS,G,PA,AB,R,H,2B,3B,HR,RBI,RP,TBB,IBB,SO,SB,CS,SBP,AVG,OBP,SLG,OPS,SH,SF,HBP,TB,GDP,OPS+,RCbasic,RCsb,RCtech,RAA,WAA,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR
b9,"Bacon, Eddie",24,U,1919,CLM-min,,5,19,19,,7,1,0,0,,,,,,,,,0.368,0.368,0.421,0.789,,,,8,,,,,,,,,,,,,,
b9,"Bacon, Eddie",25,U,1920,RMD-min,,38,112,112,,30,4,2,2,,,,,,,,,0.268,0.268,0.393,0.661,,,,44,,,,,,,,,,,,,,
b9,"Bacon, Eddie",27,U,1922,LEX-min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9,"Bacon, Eddie",28,U,1923,None-min,,33,97,97,,33,3,1,3,,,,,,,,,0.34,0.34,0.485,0.825,,,,47,,,,,,,,,,,,,,
b14,"Bader, Art",17,R,1904,SLB,OF,2,4,3,0,0,0,0,0,0,0,1,,1,0,,,0,0.25,0,0.25,0,,0,0,,-15,0,,,0,-0.1,0,0,0.477,0.5,0,0,0
b14,"Bader, Art",18,R,1905,CSP-min,,91,340,340,,84,,,,,,,,,,,,0.247,0.247,,,,,,,,,,,,,,,,,,,,
b14,"Bader, Art",19,R,1906,PBO-min,,104,429,429,,131,,,,,,,,,,,,0.305,0.305,,,,,,,,,,,,,,,,,,,,
b14,"Bader, Art",20,R,1907,PBO-min,,62,231,231,,80,,,,,,,,,,,,0.346,0.346,,,,,,,,,,,,,,,,,,,,
b14,"Bader, Art",21,R,1908,DMO-min,,67,241,241,,77,,,,,,,,,,,,0.32,0.32,,,,,,,,,,,,,,,,,,,,
b14,"Bader, Art",22,R,1909,DMO-min,,138,519,519,,152,14,7,5,,,,,,,,,0.293,0.293,0.376,0.669,,,,195,,,,,,,,,,,,,,
b14,"Bader, Art",23,R,1910,DMO-min,,70,240,240,,49,3,2,0,,,,,,,,,0.204,0.204,0.233,0.437,,,,56,,,,,,,,,,,,,,
b16,"Badgro, Red",25,L,1928,None-min,,129,513,513,,180,40,3,16,,,,,,,,,0.351,0.351,0.534,0.885,,,,274,,,,,,,,,,,,,,
b16,"Badgro, Red",26,L,1929,MLW-min,,43,158,158,,45,11,3,5,,,,,,,,,0.285,0.285,0.487,0.772,,,,77,,,,,,,,,,,,,,
b16,"Badgro, Red",26,L,1929,SLB,OF,54,168,148,27,42,12,0,1,18,45,11,,15,1,0,1,0.284,0.342,0.385,0.727,7,,2,57,,84,19,19.1833333333,,-6,-0.6,0,0.1,0.49,0.497,0.2,-0.3,2
b16,"Badgro, Red",27,L,1930,SLB,OF,89,254,234,30,56,18,3,1,27,57,13,,27,3,5,0.375,0.239,0.285,0.355,0.64,5,,2,83,,59,23.1862348178,21.9336032389,,-23,-2.1,-14,-1.2,0.476,0.487,-0.9,-0.5,-10
b16,"Badgro, Red",28,L,1931,SLB-min,,105,382,382,,117,25,12,2,,,,,,,,,0.306,0.306,0.45,0.757,,,,172,,,,,,,,,,,,,,
