PID,NAME,AGE,T,YR,TM,G,GS,W,L,WLP,CG,ShO,IP,H,R,ER,TBB,IBB,SO,ERA,GF,SV,HR,HB,BK,WP,SO/BB,H/9,SO/9,BB/9,HR/9,BR/9,RAA,WAA,WAAadj,WAR,RAR,waaWL%,162WL%
w3,"Wada, Tsuyoshi",25,L,2006,None-min,24,24,14,6,0.7,6,0,163.1,137,57,54,42,1,136,2.98,0,0,18,1,0,2,3.24,7.5,7.5,2.3,1,9.93,,,,,,,
w3,"Wada, Tsuyoshi",26,L,2007,None-min,26,26,12,10,0.545,2,0,182,168,65,57,42,3,169,2.82,,0,15,5,1,6,4.02,8.3,8.4,2.1,0.7,10.63,,,,,,,
w3,"Wada, Tsuyoshi",27,L,2008,None-min,23,23,8,8,0.5,3,0,162,167,65,65,36,1,123,3.61,,0,12,3,0,3,3.42,9.3,6.8,2,0.7,11.44,,,,,,,
w3,"Wada, Tsuyoshi",28,L,2009,None-min,15,13,4,5,0.444,1,0,84.1,72,39,38,24,0,87,4.06,,0,13,1,0,1,3.63,7.7,9.3,2.6,1.4,10.38,,,,,,,
w3,"Wada, Tsuyoshi",29,L,2010,None-min,26,26,17,8,0.68,1,0,169.1,145,59,59,55,0,169,3.14,0,0,11,1,0,2,3.07,7.7,9,2.9,0.6,10.7,,,,,,,
w3,"Wada, Tsuyoshi",30,L,2011,None-min,26,26,16,5,0.762,4,0,184.2,145,33,31,40,0,168,1.51,0,0,7,4,0,5,4.2,7.1,8.2,1.9,0.3,9.23,,,,,,,
w3,"Wada, Tsuyoshi",31,L,2012,BAL-min,1,1,0,1,0,0,0,2.2,6,6,6,4,0,1,20.25,0,0,1,0,0,0,0.25,20.2,3.4,13.5,3.4,40.91,,,,,,,
w3,"Wada, Tsuyoshi",32,L,2013,BAL-min,19,19,5,6,0.455,0,0,102.2,112,50,46,35,0,80,4.03,0,0,9,4,0,1,2.29,9.8,7,3.1,0.8,13.3,,,,,,,
w3,"Wada, Tsuyoshi",33,L,2014,CHC-min,19,18,10,6,0.625,0,0,113.2,104,36,35,28,2,120,2.77,0,0,13,2,0,3,4.29,8.2,9.5,2.2,1,10.65,,,,,,,
w3,"Wada, Tsuyoshi",33,L,2014,CHC,13,13,4,4,0.5,0,0,69.1,67,28,25,19,1,57,3.25,0,0,7,3,0,0,3,8.7,7.4,2.5,0.9,11.59,8,1,0,1.6,13,0.577,0.506
w3,"Wada, Tsuyoshi",34,L,2015,CHC-min,2,2,0,1,0,0,0,10,10,3,3,6,1,11,2.7,0,0,1,0,0,0,1.83,9,9.9,5.4,0.9,14.4,,,,,,,
w4,"Waddell, Jason",20,L,2001,SFG-min,16,2,1,2,0.333,0,0,34,38,22,19,11,1,33,5.03,1,0,2,2,0,3,3,10.1,8.7,2.9,0.5,13.5,,,,,,,
w4,"Waddell, Jason",21,L,2002,SFG-min,15,2,0,2,0,0,0,26.2,25,17,17,11,0,17,5.74,6,0,3,3,0,2,1.55,8.4,5.7,3.7,1,13.4,,,,,,,
w4,"Waddell, Jason",22,L,2003,SFG-min,36,2,4,2,0.667,0,0,61.1,52,32,24,21,1,54,3.52,13,0,7,4,0,2,2.57,7.6,7.9,3.1,1,11.34,,,,,,,
w4,"Waddell, Jason",23,L,2004,SFG-min,47,2,6,4,0.6,0,0,70.2,76,39,32,24,1,60,4.08,18,0,4,1,1,6,2.5,9.7,7.6,3.1,0.5,12.95,,,,,,,
w4,"Waddell, Jason",24,L,2005,SFG-min,26,2,5,1,0.833,0,0,47.2,42,20,18,15,1,44,3.4,5,0,4,1,0,4,2.93,7.9,8.3,2.8,0.8,11.06,,,,,,,
w4,"Waddell, Jason",25,L,2006,SFG-min,38,3,1,3,0.25,0,1,48.2,64,27,20,15,3,49,3.7,13,1,4,2,0,2,3.27,11.8,9.1,2.8,0.7,15.12,,,,,,,
w4,"Waddell, Jason",26,L,2007,SFG-min,30,0,1,1,0.5,0,1,44,48,14,9,12,1,50,1.84,9,1,0,1,0,1,4.17,9.8,10.2,2.5,0,12.48,,,,,,,
w4,"Waddell, Jason",27,L,2008,SFG-min,54,0,1,4,0.2,0,2,74,55,33,28,43,4,77,3.41,21,2,6,5,0,3,1.79,6.7,9.4,5.2,0.7,12.53,,,,,,,
w4,"Waddell, Jason",28,L,2009,CHC-DET-min,37,0,1,3,0.25,0,2,42,37,17,15,12,1,34,3.21,13,2,1,2,0,1,2.83,7.9,7.3,2.6,0.2,10.93,,,,,,,
w4,"Waddell, Jason",28,L,2009,CHC,3,0,0,0,,0,0,1.2,3,1,1,0,0,2,5.4,0,0,0,0,0,0,,16.2,10.8,0,0,22.5,0,0,0,0,0,0.498,0.5
w4,"Waddell, Jason",29,L,2010,DET-min,46,1,1,2,0.333,0,0,53.2,47,24,20,34,2,51,3.35,11,0,1,2,0,3,1.5,7.9,8.6,5.7,0.2,14.04,,,,,,,
w4,"Waddell, Jason",30,L,2011,SML-min,37,12,4,10,0.286,0,1,95,98,62,56,37,2,88,5.31,9,1,13,4,0,4,2.38,9.3,8.3,3.5,1.2,13.17,,,,,,,
w5,"Waddell, Rube",20,L,1897,LOU,2,1,0,1,0,1,0,14,17,6,5,6,,5,3.21,1,0,0,1,0,0,0.83,10.9,3.2,3.9,0,15.43,3,0.3,0,0.4,5,0.656,0.502
w5,"Waddell, Rube",21,L,1898,DTR-min,9,8,4,4,0.5,7,,71,63,47,,32,,38,,,,,3,,4,1.19,8,4.8,4.1,,12.42,,,,,,,
w5,"Waddell, Rube",22,L,1899,LOU,10,9,7,2,0.778,9,1,79,69,38,27,14,,44,3.08,1,1,4,8,0,2,3.14,7.9,5,1.6,0.5,10.37,10,1,-0.1,1.6,17,0.596,0.506
w5,"Waddell, Rube",23,L,1900,MLW-min,15,14,10,3,0.769,13,,129,90,28,,20,,75,,,,,,,,3.75,6.3,5.2,1.4,,,,,,,,,
w5,"Waddell, Rube",23,L,1900,PIT,29,22,8,13,0.381,16,0,208.2,176,96,55,55,,130,2.37,7,0,3,13,0,2,2.36,7.6,5.6,2.4,0.1,10.55,20,1.9,-0.1,3.8,40,0.567,0.512
w5,"Waddell, Rube",24,L,1901,CHC,31,30,14,16,0.467,26,0,251.1,249,135,84,75,,172,3.01,1,0,5,10,0,9,2.29,8.9,6.2,2.7,0.2,11.97,5,0.6,-0.3,2.2,22,0.499,0.503
w5,"Waddell, Rube",25,L,1902,LOS-min,19,19,11,8,0.579,,,167.2,123,64,45,36,,,2.42,,,,,,,,6.6,,1.9,,,,,,,,,
w5,"Waddell, Rube",25,L,1902,PHA,33,27,24,7,0.774,26,0,276.1,224,90,63,64,,210,2.05,5,0,7,10,0,10,3.28,7.3,6.8,2.1,0.2,9.71,66,7.3,-0.3,9.7,95,0.72,0.545
w5,"Waddell, Rube",26,L,1903,PHA,39,38,21,16,0.568,34,0,324,274,109,88,85,,302,2.44,1,0,3,8,0,9,3.55,7.6,8.4,2.4,0.1,10.19,49,5.9,-0.3,8.8,73,0.651,0.536
w5,"Waddell, Rube",27,L,1904,PHA,46,46,25,19,0.568,39,0,383,307,109,69,91,,349,1.62,0,0,5,14,0,8,3.84,7.2,8.2,2.1,0.1,9.68,52,7.1,-0.3,10.5,78,0.655,0.544
w5,"Waddell, Rube",28,L,1905,PHA,46,34,27,10,0.73,27,0,328.2,231,86,54,90,,287,1.48,11,0,5,10,2,10,3.19,6.3,7.9,2.5,0.1,9.08,47,6.2,-0.2,9.2,72,0.634,0.538
w5,"Waddell, Rube",29,L,1906,PHA,43,34,15,17,0.469,22,0,272.2,221,89,67,92,,196,2.21,7,0,1,10,1,10,2.13,7.3,6.5,3,0,10.68,25,3.1,-0.2,5.7,47,0.573,0.519
w5,"Waddell, Rube",30,L,1907,PHA,44,33,19,13,0.594,20,0,284.2,234,115,68,73,,232,2.15,5,0,2,15,0,4,3.18,7.4,7.3,2.3,0.1,10.2,1,0.1,-0.2,2.7,24,0.502,0.501
w5,"Waddell, Rube",31,L,1908,SLB,43,36,19,14,0.576,25,3,285.2,223,93,60,90,,232,1.89,6,3,0,8,0,7,2.58,7,7.3,2.8,0,10.13,7,0.9,-0.2,3.5,30,0.521,0.506
w5,"Waddell, Rube",32,L,1909,SLB,31,28,11,14,0.44,16,0,220.1,204,78,58,57,,141,2.37,3,0,1,7,0,3,2.47,8.3,5.8,2.3,0,10.96,12,1.6,-0.2,3.5,26,0.551,0.51
w5,"Waddell, Rube",33,L,1910,NWK-min,15,12,5,3,0.625,,,97,73,26,19,41,,,1.76,,,,,,,,6.8,,3.8,,,,,,,,,
w5,"Waddell, Rube",33,L,1910,SLB,10,2,3,1,0.75,0,1,33,31,19,13,11,,16,3.55,6,1,1,1,0,0,1.45,8.5,4.4,3,0.3,11.73,-4,-0.5,0,-0.2,-2,0.452,0.497
w5,"Waddell, Rube",34,L,1911,MNE-min,54,35,20,17,0.541,,,300,262,133,93,96,,,2.79,,,,,,,,7.9,,2.9,,,,,,,,,
w5,"Waddell, Rube",35,L,1912,MNE-min,33,19,12,6,0.667,,,151,138,67,48,59,,,2.86,,,,,,,,8.2,,3.5,,,,,,,,,
w6,"Waddell, Tom",22,R,1981,ATL-min,15,6,6,4,0.6,4,1,73,62,26,21,13,0,58,2.59,7,1,5,0,0,0,4.46,7.6,7.2,1.6,0.6,9.25,,,,,,,
