PID,NAME,AGE,T,YR,TM,G,GS,W,L,WLP,CG,ShO,IP,H,R,ER,TBB,IBB,SO,ERA,GF,SV,HR,HB,BK,WP,SO/BB,H/9,SO/9,BB/9,HR/9,BR/9,RAA,WAA,WAAadj,WAR,RAR,waaWL%,162WL%
p3,"Pacheco, Álex",24,R,1998,TBD-min,1,0,0,0,,0,0,2,1,1,1,0,0,2,4.5,1,0,1,0,0,0,,4.5,9,0,4.5,4.5,,,,,,,
p3,"Pacheco, Álex",26,R,2000,PUE-min,19,0,2,1,0.667,0,10,20,16,5,4,10,1,12,1.8,18,10,1,0,0,2,1.2,7.2,5.4,4.5,0.4,11.7,,,,,,,
p3,"Pacheco, Álex",27,R,2001,NYY-min,43,0,5,4,0.556,0,26,50,25,9,7,16,2,65,1.26,41,26,2,0,0,5,4.06,4.5,11.7,2.9,0.4,7.38,,,,,,,
p3,"Pacheco, Álex",28,R,2002,NYY-min,31,0,1,2,0.333,0,10,33,25,13,7,13,1,28,1.91,22,10,2,2,0,0,2.15,6.8,7.6,3.5,0.5,10.91,,,,,,,
p3,"Pacheco, Álex",29,R,2003,PUE-min,21,0,2,3,0.4,0,7,22,34,23,22,15,3,26,9,19,7,4,0,0,4,1.73,13.9,10.6,6.1,1.6,20.05,,,,,,,
p5,"Pacillo, Pat",21,R,1985,CIN-min,47,0,8,5,0.615,0,10,75.1,55,28,23,52,6,78,2.75,33,10,2,1,1,5,1.5,6.6,9.3,6.2,0.2,12.94,,,,,,,
p5,"Pacillo, Pat",22,R,1986,CIN-min,25,25,11,6,0.647,4,0,148,135,81,71,85,0,111,4.32,0,0,9,2,2,6,1.31,8.2,6.8,5.2,0.5,13.5,,,,,,,
p5,"Pacillo, Pat",23,R,1987,CIN-min,16,16,8,4,0.667,0,0,97.2,89,43,39,38,1,80,3.59,0,0,12,6,1,5,2.11,8.2,7.4,3.5,1.1,12.31,,,,,,,
p5,"Pacillo, Pat",23,R,1987,CIN,12,7,3,3,0.5,0,0,39.2,41,30,27,19,0,23,6.13,2,0,7,1,0,3,1.21,9.3,5.2,4.3,1.6,14.01,-9,-0.8,0,-0.4,-4,0.43,0.495
p5,"Pacillo, Pat",24,R,1988,MON-CIN-min,22,12,3,4,0.429,0,0,74.2,76,42,32,30,1,62,3.86,6,0,6,2,1,1,2.07,9.2,7.5,3.6,0.7,13.1,,,,,,,
p5,"Pacillo, Pat",24,R,1988,CIN,6,0,1,0,1,0,0,10.2,14,7,6,4,0,11,5.06,0,0,2,0,0,0,2.75,11.8,9.3,3.4,1.7,15.88,-3,-0.3,0,-0.2,-2,0.445,0.498
p5,"Pacillo, Pat",25,R,1989,MON-min,22,22,6,6,0.5,2,0,111.2,101,51,42,51,1,64,3.39,0,0,7,5,0,7,1.25,8.1,5.2,4.1,0.6,12.71,,,,,,,
p5,"Pacillo, Pat",26,R,1990,SEA-min,32,13,5,4,0.556,0,0,90,91,65,52,64,3,66,5.2,3,0,5,6,0,2,1.03,9.1,6.6,6.4,0.5,16.1,,,,,,,
p10,"Packard, Gene",21,L,1909,LOU-min,39,,14,17,0.452,,,250,216,113,,81,,90,,,,,12,,4,1.11,7.8,3.2,2.9,,11.12,,,,,,,
p10,"Packard, Gene",22,L,1910,CLB-min,40,,13,11,0.542,,,248,202,104,,65,,,,,,,,,,,7.3,,2.4,,,,,,,,,
p10,"Packard, Gene",23,L,1911,CLB-min,40,,18,13,0.581,,,287,271,141,,111,,,,,,,,,,,8.5,,3.5,,,,,,,,,
p10,"Packard, Gene",24,L,1912,CLB-min,43,,24,8,0.75,,,292.1,259,101,,89,,,,,,,,,,,8,,2.7,,,,,,,,,
p10,"Packard, Gene",24,L,1912,CIN,1,1,1,0,1,1,0,9,7,3,3,4,,2,3,0,0,0,0,0,0,0.5,7,2,4,0,11,2,0.2,0,0.3,2,0.702,0.501
p10,"Packard, Gene",25,L,1913,CIN,39,21,7,11,0.389,9,0,190.2,208,97,63,64,,73,2.97,16,0,2,8,0,2,1.14,9.8,3.4,3,0.1,13.25,-6,-0.6,-0.1,0.8,9,0.484,0.496
p10,"Packard, Gene",26,L,1914,KCP,42,34,20,14,0.588,24,5,302,282,127,97,88,,154,2.89,8,5,5,3,1,7,1.75,8.4,4.6,2.6,0.1,11.12,5,0.6,-0.2,1.7,19,0.513,0.503
p10,"Packard, Gene",27,L,1915,KCP,42,31,20,12,0.625,21,2,281.2,250,111,84,74,,108,2.68,8,2,3,9,0,4,1.46,8,3.5,2.4,0.1,10.66,5,0.5,-0.2,1.7,14,0.513,0.503
p10,"Packard, Gene",28,L,1916,CHC,37,16,10,6,0.625,5,5,155.1,154,60,48,38,,36,2.78,17,5,4,3,0,2,0.95,8.9,2.1,2.2,0.2,11.32,8,1,-0.1,2.2,18,0.526,0.506
p10,"Packard, Gene",29,L,1917,STL,36,11,9,6,0.6,6,2,155,141,50,44,25,,45,2.55,13,2,5,3,0,1,1.8,8.2,2.6,1.5,0.3,9.81,6,0.8,-0.1,1.9,16,0.518,0.505
p10,"Packard, Gene",30,L,1918,STL,30,23,12,12,0.5,10,2,182.1,184,84,71,33,,46,3.5,7,2,6,5,0,0,1.39,9.1,2.3,1.6,0.3,10.97,-15,-1.8,-0.2,-0.4,-3,0.441,0.489
p10,"Packard, Gene",31,L,1919,PHI,21,16,6,8,0.429,10,1,134.1,167,70,62,30,,24,4.15,5,1,3,4,0,0,0.8,11.2,1.6,2,0.2,13.49,-1,-0.2,-0.1,0.8,7,0.492,0.499
p11,"Pactwa, Joe",24,L,1972,NYY-min,2,0,0,0,,0,0,4,5,2,2,3,0,4,4.5,,0,0,0,0,0,1.33,11.2,9,6.8,0,18,,,,,,,
p11,"Pactwa, Joe",25,L,1973,NYY-min,24,23,12,6,0.667,12,0,170,161,70,60,50,5,85,3.18,,0,8,6,1,3,1.7,8.5,4.5,2.6,0.4,11.49,,,,,,,
p11,"Pactwa, Joe",26,L,1974,NYY-min,28,13,4,9,0.308,2,1,100,98,56,49,43,6,59,4.41,,1,8,0,0,7,1.37,8.8,5.3,3.9,0.7,12.69,,,,,,,
p11,"Pactwa, Joe",27,L,1975,CAL,4,3,1,0,1,0,0,16.1,23,7,7,10,0,3,3.86,1,0,0,0,0,1,0.3,12.7,1.7,5.5,0,18.45,1,0.2,0,0.3,3,0.539,0.501
