PID,NAME,AGE,B,YR,TM,POS,G,PA,AB,R,H,2B,3B,HR,RBI,RP,TBB,IBB,SO,SB,CS,SBP,AVG,OBP,SLG,OPS,SH,SF,HBP,TB,GDP,OPS+,RCbasic,RCsb,RCtech,RAA,WAA,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR
e24,"Easterly, Ted",25,L,1910,CLE,C,110,398,363,34,111,16,6,0,55,89,21,,27,10,,,0.306,0.344,0.383,0.727,14,,0,139,,126,47.78125,,,11,1.2,26,2.8,0.512,0.508,3,0.1,27
e24,"Easterly, Ted",26,L,1911,CLE,OF,99,306,287,34,93,19,5,1,37,71,8,,25,6,,,0.324,0.345,0.436,0.78,10,,1,125,,116,42.7966101695,,,0,0.1,12,1.2,0.5,0.5,1.5,-0.4,15
e24,"Easterly, Ted",27,L,1912,CHW,C,95,257,241,22,75,6,0,2,35,57,9,,16,5,8,0.385,0.311,0.341,0.361,0.702,5,,2,87,,99,29.232,27.284,,2,0.2,6,0.7,0.503,0.501,0.7,0.2,6
e24,"Easterly, Ted",28,L,1913,CHW,C,60,104,97,3,23,1,0,0,8,11,4,,9,2,,,0.237,0.267,0.247,0.515,3,,0,24,,51,6.4158415842,,,-4,-0.5,-1,-0.1,0.491,0.497,-0.1,0.1,-1
e24,"Easterly, Ted",29,L,1914,KCP,C,134,478,436,58,146,20,12,1,67,125,31,,25,10,,,0.335,0.384,0.443,0.827,6,,4,193,,140,73.1498929336,,,28,3.2,36,3.9,0.523,0.519,3.8,0.9,37
e24,"Easterly, Ted",30,L,1915,KCP,C,110,340,309,32,84,12,5,3,32,64,21,,15,2,,,0.272,0.32,0.372,0.692,7,,1,115,,106,36.5909090909,,,8,0.9,13,1.4,0.508,0.505,1.5,0.6,14
e24,"Easterly, Ted",31,L,1916,None-min,,33,91,91,,22,6,0,1,,,,,,,,,0.242,0.242,0.341,0.582,,,,31,,,,,,,,,,,,,,
e24,"Easterly, Ted",32,L,1917,LOS-min,,2,1,1,,0,0,0,0,,,,,,,,,0,0,0,0,,,,0,,,,,,,,,,,,,,
e24,"Easterly, Ted",33,L,1918,SAC-min,,78,282,282,,73,13,2,1,,,,,,,,,0.259,0.259,0.33,0.589,,,,93,,,,,,,,,,,,,,
e24,"Easterly, Ted",35,L,1920,BMT-min,,54,197,197,,61,9,4,2,,,,,,,,,0.31,0.31,0.426,0.736,,,,84,,,,,,,,,,,,,,
e25,"Easterwood, Roy",20,R,1935,CIN-min,,95,331,331,,89,18,2,9,,,,,,,,,0.269,0.269,0.417,0.686,,,,138,,,,,,,,,,,,,,
e25,"Easterwood, Roy",21,R,1936,MSH-min,,58,202,202,,64,17,2,8,,,,,,,,,0.317,0.317,0.54,0.856,,,,109,,,,,,,,,,,,,,
e25,"Easterwood, Roy",22,R,1937,CIN-min,,90,296,296,,64,6,4,7,,,,,,,,,0.216,0.216,0.334,0.551,,,,99,,,,,,,,,,,,,,
e25,"Easterwood, Roy",23,R,1938,CIN-min,,81,269,269,,80,13,4,13,,,,,,,,,0.297,0.297,0.52,0.818,,,,140,,,,,,,,,,,,,,
e25,"Easterwood, Roy",24,R,1939,CIN-min,,76,226,226,,56,15,5,2,,,,,,,,,0.248,0.248,0.385,0.633,,,,87,,,,,,,,,,,,,,
e25,"Easterwood, Roy",25,R,1940,FTW-min,,57,178,178,,35,3,1,7,,,,,,,,,0.197,0.197,0.343,0.539,,,,61,,,,,,,,,,,,,,
e25,"Easterwood, Roy",26,R,1941,FTW-min,,68,190,190,,45,6,3,2,,,,,,,,,0.237,0.237,0.332,0.568,,,,63,,,,,,,,,,,,,,
e25,"Easterwood, Roy",27,R,1942,STL-min,,58,157,157,,32,5,1,2,,,,,,,,,0.204,0.204,0.287,0.49,,,,45,,,,,,,,,,,,,,
e25,"Easterwood, Roy",28,R,1943,POR-min,,21,84,77,5,20,3,1,1,9,14,7,,16,0,,,0.26,0.321,0.364,0.685,0,,0,28,,,9,,,,,,,,,,,
e25,"Easterwood, Roy",29,R,1944,MLW-min,,37,119,106,13,30,4,1,4,20,33,12,,16,2,,,0.283,0.356,0.453,0.809,1,,0,48,4,,17.0847457627,,,,,,,,,,,
e25,"Easterwood, Roy",29,R,1944,CHC,C,17,34,33,1,7,2,0,1,2,3,1,,11,0,,,0.212,0.235,0.364,0.599,0,,0,12,2,68,2.8235294118,,,-1,-0.2,0,0,0.491,0.499,0,0,0
e25,"Easterwood, Roy",30,R,1945,CHC-min,,66,193,187,5,56,10,1,3,6,11,4,,5,0,,,0.299,0.314,0.412,0.726,2,,0,77,,,24.1884816754,,,,,,,,,,,
